path,expected_label,gmm_label,kmeans_label
/content/Processed/35/00035_00023_00029.png,35,16,3
/content/Processed/35/00035_00008_00006.png,35,16,1
/content/Processed/35/00035_00005_00012.png,35,11,28
/content/Processed/35/00035_00005_00016.png,35,32,19
/content/Processed/35/00035_00025_00009.png,35,21,30
/content/Processed/35/00035_00003_00002.png,35,21,30
/content/Processed/35/00035_00012_00015.png,35,16,35
/content/Processed/35/00035_00001_00014.png,35,16,11
/content/Processed/35/00035_00027_00015.png,35,16,31
/content/Processed/35/00035_00001_00000.png,35,11,30
/content/Processed/35/00035_00020_00005.png,35,11,8
/content/Processed/35/00035_00009_00020.png,35,29,38
/content/Processed/35/00035_00011_00023.png,35,16,3
/content/Processed/35/00035_00007_00024.png,35,16,3
/content/Processed/35/00035_00000_00025.png,35,29,38
/content/Processed/35/00035_00027_00029.png,35,16,39
/content/Processed/35/00035_00014_00002.png,35,24,17
/content/Processed/35/00035_00031_00023.png,35,16,38
/content/Processed/35/00035_00013_00007.png,35,21,30
/content/Processed/35/00035_00039_00018.png,35,29,38
/content/Processed/35/00035_00013_00023.png,35,16,19
/content/Processed/35/00035_00019_00016.png,35,16,27
/content/Processed/35/00035_00010_00028.png,35,38,0
/content/Processed/35/00035_00003_00012.png,35,21,30
/content/Processed/35/00035_00026_00010.png,35,24,38
/content/Processed/35/00035_00005_00019.png,35,32,19
/content/Processed/35/00035_00030_00019.png,35,21,30
/content/Processed/35/00035_00019_00018.png,35,16,27
/content/Processed/35/00035_00026_00015.png,35,16,18
/content/Processed/35/00035_00015_00002.png,35,21,30
/content/Processed/35/00035_00013_00011.png,35,21,30
/content/Processed/35/00035_00015_00007.png,35,16,30
/content/Processed/35/00035_00011_00000.png,35,24,28
/content/Processed/35/00035_00011_00025.png,35,16,3
/content/Processed/35/00035_00014_00015.png,35,29,38
/content/Processed/35/00035_00002_00005.png,35,24,29
/content/Processed/35/00035_00017_00001.png,35,11,1
/content/Processed/35/00035_00031_00026.png,35,16,38
/content/Processed/35/00035_00022_00015.png,35,29,38
/content/Processed/35/00035_00017_00005.png,35,16,27
/content/Processed/35/00035_00029_00027.png,35,16,31
/content/Processed/35/00035_00012_00003.png,35,21,30
/content/Processed/35/00035_00018_00009.png,35,16,31
/content/Processed/35/00035_00008_00005.png,35,16,29
/content/Processed/35/00035_00024_00027.png,35,16,15
/content/Processed/35/00035_00030_00001.png,35,11,28
/content/Processed/35/00035_00023_00024.png,35,10,36
/content/Processed/35/00035_00022_00002.png,35,29,38
/content/Processed/35/00035_00037_00012.png,35,16,24
/content/Processed/35/00035_00018_00001.png,35,18,28
/content/Processed/35/00035_00005_00014.png,35,11,28
/content/Processed/35/00035_00001_00017.png,35,16,3
/content/Processed/35/00035_00032_00017.png,35,16,33
/content/Processed/35/00035_00030_00006.png,35,11,8
/content/Processed/35/00035_00021_00011.png,35,24,38
/content/Processed/35/00035_00038_00005.png,35,24,18
/content/Processed/35/00035_00029_00008.png,35,29,38
/content/Processed/35/00035_00017_00015.png,35,16,19
/content/Processed/35/00035_00021_00005.png,35,24,1
/content/Processed/35/00035_00035_00000.png,35,24,18
/content/Processed/35/00035_00032_00027.png,35,16,38
/content/Processed/35/00035_00033_00012.png,35,10,19
/content/Processed/35/00035_00036_00020.png,35,16,17
/content/Processed/35/00035_00005_00020.png,35,32,19
/content/Processed/35/00035_00035_00016.png,35,29,38
/content/Processed/35/00035_00003_00020.png,35,21,30
/content/Processed/35/00035_00029_00012.png,35,29,38
/content/Processed/35/00035_00019_00009.png,35,16,17
/content/Processed/35/00035_00003_00026.png,35,16,40
/content/Processed/35/00035_00000_00005.png,35,29,7
/content/Processed/35/00035_00035_00002.png,35,24,38
/content/Processed/35/00035_00006_00021.png,35,16,19
/content/Processed/35/00035_00033_00002.png,35,11,6
/content/Processed/35/00035_00026_00025.png,35,16,38
/content/Processed/35/00035_00028_00009.png,35,16,3
/content/Processed/35/00035_00035_00025.png,35,29,38
/content/Processed/35/00035_00028_00013.png,35,16,3
/content/Processed/35/00035_00027_00023.png,35,16,3
/content/Processed/35/00035_00026_00024.png,35,16,38
/content/Processed/35/00035_00003_00010.png,35,21,30
/content/Processed/35/00035_00036_00028.png,35,16,3
/content/Processed/35/00035_00016_00021.png,35,29,38
/content/Processed/35/00035_00003_00014.png,35,38,14
/content/Processed/35/00035_00001_00009.png,35,11,11
/content/Processed/35/00035_00018_00010.png,35,16,3
/content/Processed/35/00035_00017_00010.png,35,16,11
/content/Processed/35/00035_00028_00010.png,35,16,3
/content/Processed/35/00035_00018_00015.png,35,16,33
/content/Processed/35/00035_00037_00014.png,35,16,24
/content/Processed/35/00035_00007_00025.png,35,16,3
/content/Processed/35/00035_00036_00018.png,35,16,17
/content/Processed/35/00035_00038_00029.png,35,29,38
/content/Processed/35/00035_00003_00001.png,35,21,30
/content/Processed/35/00035_00023_00016.png,35,10,36
/content/Processed/35/00035_00020_00013.png,35,16,35
/content/Processed/35/00035_00003_00007.png,35,21,30
/content/Processed/35/00035_00006_00027.png,35,16,19
/content/Processed/35/00035_00026_00016.png,35,16,17
/content/Processed/35/00035_00007_00015.png,35,16,3
/content/Processed/35/00035_00019_00001.png,35,24,17
/content/Processed/35/00035_00005_00018.png,35,32,19
/content/Processed/35/00035_00031_00007.png,35,24,17
/content/Processed/35/00035_00005_00002.png,35,11,31
/content/Processed/35/00035_00031_00024.png,35,29,38
/content/Processed/35/00035_00003_00027.png,35,16,6
/content/Processed/35/00035_00039_00007.png,35,16,18
/content/Processed/35/00035_00016_00016.png,35,29,38
/content/Processed/35/00035_00033_00011.png,35,10,36
/content/Processed/35/00035_00018_00017.png,35,16,39
/content/Processed/35/00035_00037_00001.png,35,11,36
/content/Processed/35/00035_00025_00000.png,35,16,11
/content/Processed/35/00035_00011_00015.png,35,24,9
/content/Processed/35/00035_00039_00021.png,35,16,19
/content/Processed/35/00035_00017_00017.png,35,16,40
/content/Processed/35/00035_00020_00010.png,35,16,35
/content/Processed/35/00035_00025_00005.png,35,16,30
/content/Processed/35/00035_00021_00015.png,35,24,38
/content/Processed/35/00035_00015_00023.png,35,16,40
/content/Processed/35/00035_00006_00026.png,35,16,19
/content/Processed/35/00035_00032_00029.png,35,29,38
/content/Processed/35/00035_00009_00022.png,35,29,38
/content/Processed/35/00035_00033_00006.png,35,11,36
/content/Processed/35/00035_00021_00016.png,35,24,15
/content/Processed/35/00035_00008_00018.png,35,38,23
/content/Processed/35/00035_00014_00001.png,35,24,17
/content/Processed/35/00035_00008_00017.png,35,16,39
/content/Processed/35/00035_00006_00029.png,35,16,2
/content/Processed/35/00035_00031_00011.png,35,24,38
/content/Processed/35/00035_00022_00008.png,35,29,38
/content/Processed/35/00035_00032_00000.png,35,24,33
/content/Processed/35/00035_00034_00007.png,35,16,33
/content/Processed/35/00035_00015_00026.png,35,16,24
/content/Processed/35/00035_00027_00002.png,35,11,18
/content/Processed/35/00035_00037_00018.png,35,32,3
/content/Processed/35/00035_00029_00021.png,35,16,31
/content/Processed/35/00035_00000_00007.png,35,29,7
/content/Processed/35/00035_00026_00029.png,35,16,15
/content/Processed/35/00035_00027_00011.png,35,16,26
/content/Processed/35/00035_00005_00001.png,35,11,31
/content/Processed/35/00035_00037_00015.png,35,16,3
/content/Processed/35/00035_00003_00005.png,35,21,30
/content/Processed/35/00035_00006_00013.png,35,16,30
/content/Processed/35/00035_00021_00023.png,35,16,3
/content/Processed/35/00035_00001_00007.png,35,16,35
/content/Processed/35/00035_00007_00028.png,35,16,40
/content/Processed/35/00035_00010_00015.png,35,16,17
/content/Processed/35/00035_00029_00001.png,35,29,38
/content/Processed/35/00035_00024_00026.png,35,16,15
/content/Processed/35/00035_00016_00022.png,35,29,38
/content/Processed/35/00035_00011_00006.png,35,24,31
/content/Processed/35/00035_00012_00027.png,35,16,15
/content/Processed/35/00035_00015_00022.png,35,16,40
/content/Processed/35/00035_00004_00024.png,35,16,24
/content/Processed/35/00035_00039_00001.png,35,24,18
/content/Processed/35/00035_00028_00029.png,35,16,3
/content/Processed/35/00035_00023_00014.png,35,10,36
/content/Processed/35/00035_00035_00022.png,35,29,38
/content/Processed/35/00035_00025_00010.png,35,21,30
/content/Processed/35/00035_00026_00020.png,35,29,38
/content/Processed/35/00035_00006_00025.png,35,16,19
/content/Processed/35/00035_00014_00004.png,35,24,17
/content/Processed/35/00035_00024_00008.png,35,24,38
/content/Processed/35/00035_00013_00018.png,35,16,24
/content/Processed/35/00035_00007_00004.png,35,11,31
/content/Processed/35/00035_00019_00023.png,35,16,11
/content/Processed/35/00035_00038_00018.png,35,29,38
/content/Processed/35/00035_00008_00016.png,35,16,39
/content/Processed/35/00035_00013_00004.png,35,21,30
/content/Processed/35/00035_00015_00021.png,35,16,40
/content/Processed/35/00035_00014_00014.png,35,29,38
/content/Processed/35/00035_00014_00029.png,35,29,38
/content/Processed/35/00035_00000_00006.png,35,29,7
/content/Processed/35/00035_00012_00022.png,35,16,11
/content/Processed/35/00035_00000_00000.png,35,38,7
/content/Processed/35/00035_00024_00002.png,35,24,38
/content/Processed/35/00035_00007_00027.png,35,16,11
/content/Processed/35/00035_00001_00020.png,35,16,11
/content/Processed/35/00035_00014_00010.png,35,24,17
/content/Processed/35/00035_00002_00023.png,35,16,38
/content/Processed/35/00035_00017_00002.png,35,16,1
/content/Processed/35/00035_00020_00019.png,35,16,24
/content/Processed/35/00035_00020_00020.png,35,16,3
/content/Processed/35/00035_00032_00009.png,35,16,33
/content/Processed/35/00035_00033_00008.png,35,11,19
/content/Processed/35/00035_00038_00019.png,35,29,38
/content/Processed/35/00035_00028_00024.png,35,16,3
/content/Processed/35/00035_00036_00022.png,35,16,38
/content/Processed/35/00035_00039_00009.png,35,29,38
/content/Processed/35/00035_00022_00018.png,35,29,38
/content/Processed/35/00035_00033_00014.png,35,10,36
/content/Processed/35/00035_00007_00002.png,35,11,31
/content/Processed/35/00035_00033_00016.png,35,16,6
/content/Processed/35/00035_00034_00004.png,35,18,33
/content/Processed/35/00035_00034_00000.png,35,18,33
/content/Processed/35/00035_00000_00001.png,35,38,7
/content/Processed/35/00035_00012_00028.png,35,16,15
/content/Processed/35/00035_00025_00020.png,35,16,3
/content/Processed/35/00035_00032_00003.png,35,18,33
/content/Processed/35/00035_00029_00006.png,35,29,17
/content/Processed/35/00035_00021_00003.png,35,24,1
/content/Processed/35/00035_00026_00004.png,35,18,15
/content/Processed/35/00035_00028_00011.png,35,16,3
/content/Processed/35/00035_00037_00011.png,35,16,36
/content/Processed/35/00035_00002_00018.png,35,16,38
/content/Processed/40/00040_00005_00014.png,40,23,3
/content/Processed/40/00040_00006_00008.png,40,25,31
/content/Processed/40/00040_00006_00001.png,40,11,8
/content/Processed/40/00040_00008_00018.png,40,32,3
/content/Processed/40/00040_00010_00016.png,40,25,15
/content/Processed/40/00040_00003_00017.png,40,29,38
/content/Processed/40/00040_00004_00002.png,40,29,38
/content/Processed/40/00040_00001_00020.png,40,29,7
/content/Processed/40/00040_00010_00007.png,40,25,31
/content/Processed/40/00040_00006_00015.png,40,26,3
/content/Processed/40/00040_00004_00024.png,40,18,39
/content/Processed/40/00040_00004_00000.png,40,29,38
/content/Processed/40/00040_00005_00008.png,40,23,24
/content/Processed/40/00040_00005_00004.png,40,23,35
/content/Processed/40/00040_00006_00010.png,40,25,6
/content/Processed/40/00040_00002_00022.png,40,29,38
/content/Processed/40/00040_00005_00017.png,40,23,3
/content/Processed/40/00040_00005_00016.png,40,23,3
/content/Processed/40/00040_00009_00017.png,40,29,7
/content/Processed/40/00040_00002_00028.png,40,38,15
/content/Processed/40/00040_00003_00016.png,40,29,38
/content/Processed/40/00040_00000_00008.png,40,25,15
/content/Processed/40/00040_00007_00009.png,40,24,9
/content/Processed/40/00040_00003_00010.png,40,29,38
/content/Processed/40/00040_00003_00025.png,40,29,38
/content/Processed/40/00040_00002_00011.png,40,29,38
/content/Processed/40/00040_00004_00014.png,40,29,33
/content/Processed/40/00040_00004_00019.png,40,18,38
/content/Processed/40/00040_00007_00006.png,40,24,9
/content/Processed/40/00040_00007_00026.png,40,2,24
/content/Processed/40/00040_00001_00015.png,40,29,7
/content/Processed/40/00040_00009_00006.png,40,24,41
/content/Processed/40/00040_00006_00012.png,40,25,6
/content/Processed/40/00040_00010_00008.png,40,25,31
/content/Processed/40/00040_00009_00005.png,40,24,37
/content/Processed/40/00040_00011_00020.png,40,2,24
/content/Processed/40/00040_00005_00025.png,40,23,11
/content/Processed/40/00040_00002_00020.png,40,29,38
/content/Processed/40/00040_00009_00027.png,40,29,7
/content/Processed/40/00040_00009_00008.png,40,24,37
/content/Processed/40/00040_00001_00000.png,40,24,29
/content/Processed/40/00040_00002_00023.png,40,29,38
/content/Processed/40/00040_00004_00018.png,40,18,38
/content/Processed/40/00040_00001_00003.png,40,24,7
/content/Processed/40/00040_00001_00012.png,40,29,7
/content/Processed/40/00040_00010_00027.png,40,2,24
/content/Processed/40/00040_00010_00025.png,40,2,11
/content/Processed/40/00040_00011_00028.png,40,2,24
/content/Processed/40/00040_00009_00015.png,40,29,7
/content/Processed/40/00040_00004_00010.png,40,29,38
/content/Processed/40/00040_00008_00019.png,40,32,3
/content/Processed/40/00040_00006_00006.png,40,25,31
/content/Processed/40/00040_00010_00004.png,40,38,15
/content/Processed/40/00040_00011_00003.png,40,25,36
/content/Processed/40/00040_00007_00021.png,40,2,24
/content/Processed/40/00040_00004_00020.png,40,18,15
/content/Processed/40/00040_00002_00016.png,40,29,38
/content/Processed/40/00040_00010_00011.png,40,25,31
/content/Processed/40/00040_00002_00024.png,40,29,15
/content/Processed/40/00040_00001_00010.png,40,29,7
/content/Processed/40/00040_00006_00022.png,40,2,39
/content/Processed/40/00040_00001_00019.png,40,29,7
/content/Processed/40/00040_00003_00000.png,40,29,38
/content/Processed/40/00040_00009_00004.png,40,24,41
/content/Processed/40/00040_00000_00024.png,40,18,9
/content/Processed/40/00040_00000_00022.png,40,38,5
/content/Processed/40/00040_00008_00009.png,40,25,31
/content/Processed/40/00040_00001_00011.png,40,24,7
/content/Processed/40/00040_00008_00010.png,40,25,31
/content/Processed/40/00040_00008_00004.png,40,25,5
/content/Processed/40/00040_00008_00002.png,40,11,28
/content/Processed/40/00040_00000_00015.png,40,25,3
/content/Processed/40/00040_00000_00013.png,40,25,3
/content/Processed/40/00040_00006_00020.png,40,18,39
/content/Processed/40/00040_00003_00002.png,40,29,38
/content/Processed/40/00040_00008_00013.png,40,25,11
/content/Processed/40/00040_00007_00017.png,40,2,39
/content/Processed/40/00040_00011_00004.png,40,11,36
/content/Processed/40/00040_00006_00003.png,40,25,31
/content/Processed/40/00040_00009_00002.png,40,24,37
/content/Processed/40/00040_00000_00001.png,40,11,5
/content/Processed/40/00040_00004_00009.png,40,29,38
/content/Processed/40/00040_00000_00019.png,40,18,18
/content/Processed/40/00040_00001_00021.png,40,29,7
/content/Processed/40/00040_00007_00025.png,40,2,24
/content/Processed/40/00040_00003_00004.png,40,29,38
/content/Processed/40/00040_00002_00015.png,40,29,38
/content/Processed/40/00040_00004_00029.png,40,23,24
/content/Processed/40/00040_00008_00007.png,40,25,5
/content/Processed/40/00040_00003_00020.png,40,29,38
/content/Processed/40/00040_00000_00004.png,40,25,31
/content/Processed/40/00040_00006_00016.png,40,18,3
/content/Processed/40/00040_00002_00008.png,40,24,37
/content/Processed/40/00040_00004_00005.png,40,29,38
/content/Processed/40/00040_00001_00005.png,40,24,7
/content/Processed/40/00040_00005_00020.png,40,23,24
/content/Processed/40/00040_00000_00020.png,40,25,5
/content/Processed/40/00040_00009_00013.png,40,24,7
/content/Processed/40/00040_00008_00028.png,40,18,39
/content/Processed/40/00040_00008_00021.png,40,32,3
/content/Processed/40/00040_00004_00015.png,40,18,15
/content/Processed/40/00040_00004_00027.png,40,23,24
/content/Processed/40/00040_00007_00020.png,40,2,24
/content/Processed/40/00040_00010_00017.png,40,25,15
/content/Processed/40/00040_00008_00017.png,40,32,3
/content/Processed/40/00040_00004_00016.png,40,18,15
/content/Processed/40/00040_00009_00029.png,40,38,23
/content/Processed/40/00040_00002_00006.png,40,24,1
/content/Processed/40/00040_00011_00022.png,40,2,24
/content/Processed/40/00040_00009_00024.png,40,29,7
/content/Processed/40/00040_00009_00028.png,40,38,23
/content/Processed/40/00040_00005_00018.png,40,23,3
/content/Processed/40/00040_00006_00007.png,40,38,31
/content/Processed/40/00040_00009_00018.png,40,29,7
/content/Processed/40/00040_00004_00006.png,40,29,38
/content/Processed/40/00040_00007_00001.png,40,24,18
/content/Processed/40/00040_00008_00011.png,40,25,11
/content/Processed/40/00040_00008_00029.png,40,18,39
/content/Processed/40/00040_00006_00002.png,40,25,31
/content/Processed/40/00040_00006_00004.png,40,25,39
/content/Processed/40/00040_00003_00024.png,40,29,38
/content/Processed/40/00040_00004_00028.png,40,23,24
/content/Processed/40/00040_00010_00005.png,40,38,15
/content/Processed/40/00040_00010_00029.png,40,2,24
/content/Processed/40/00040_00003_00018.png,40,29,38
/content/Processed/40/00040_00009_00019.png,40,29,7
/content/Processed/40/00040_00010_00000.png,40,25,7
/content/Processed/40/00040_00005_00009.png,40,23,24
/content/Processed/40/00040_00001_00023.png,40,29,7
/content/Processed/40/00040_00009_00014.png,40,29,7
/content/Processed/40/00040_00008_00005.png,40,25,19
/content/Processed/40/00040_00007_00023.png,40,2,24
/content/Processed/40/00040_00002_00019.png,40,29,38
/content/Processed/40/00040_00005_00029.png,40,23,24
/content/Processed/40/00040_00008_00001.png,40,25,31
/content/Processed/40/00040_00001_00002.png,40,24,41
/content/Processed/40/00040_00002_00001.png,40,24,1
/content/Processed/40/00040_00003_00027.png,40,29,38
/content/Processed/40/00040_00009_00003.png,40,24,37
/content/Processed/40/00040_00002_00003.png,40,24,1
/content/Processed/40/00040_00005_00022.png,40,23,39
/content/Processed/40/00040_00003_00005.png,40,29,38
/content/Processed/40/00040_00000_00023.png,40,18,5
/content/Processed/40/00040_00007_00016.png,40,2,11
/content/Processed/40/00040_00000_00025.png,40,18,9
/content/Processed/40/00040_00005_00010.png,40,23,24
/content/Processed/40/00040_00005_00005.png,40,23,35
/content/Processed/40/00040_00009_00021.png,40,29,7
/content/Processed/40/00040_00011_00026.png,40,2,24
/content/Processed/40/00040_00005_00027.png,40,23,24
/content/Processed/40/00040_00004_00003.png,40,29,38
/content/Processed/40/00040_00008_00027.png,40,32,28
/content/Processed/40/00040_00009_00011.png,40,24,7
/content/Processed/40/00040_00011_00027.png,40,2,24
/content/Processed/40/00040_00011_00010.png,40,2,40
/content/Processed/40/00040_00007_00010.png,40,24,9
/content/Processed/40/00040_00011_00009.png,40,2,36
/content/Processed/40/00040_00000_00028.png,40,18,9
/content/Processed/40/00040_00010_00002.png,40,38,38
/content/Processed/40/00040_00011_00005.png,40,11,36
/content/Processed/40/00040_00008_00006.png,40,25,5
/content/Processed/40/00040_00007_00028.png,40,2,19
/content/Processed/40/00040_00011_00001.png,40,11,19
/content/Processed/40/00040_00011_00021.png,40,2,24
/content/Processed/40/00040_00005_00012.png,40,23,24
/content/Processed/40/00040_00008_00023.png,40,32,19
/content/Processed/40/00040_00011_00007.png,40,2,36
/content/Processed/40/00040_00001_00001.png,40,24,29
/content/Processed/40/00040_00006_00019.png,40,18,39
/content/Processed/40/00040_00000_00012.png,40,11,3
/content/Processed/40/00040_00003_00029.png,40,29,38
/content/Processed/40/00040_00010_00013.png,40,25,31
/content/Processed/40/00040_00003_00023.png,40,29,38
/content/Processed/40/00040_00007_00007.png,40,24,9
/content/Processed/40/00040_00003_00003.png,40,29,38
/content/Processed/40/00040_00000_00027.png,40,18,9
/content/Processed/40/00040_00001_00009.png,40,24,7
/content/Processed/40/00040_00003_00019.png,40,38,38
/content/Processed/40/00040_00010_00009.png,40,25,31
/content/Processed/40/00040_00001_00024.png,40,29,7
/content/Processed/40/00040_00001_00014.png,40,29,7
/content/Processed/40/00040_00007_00019.png,40,2,24
/content/Processed/40/00040_00010_00003.png,40,38,1
/content/Processed/40/00040_00011_00023.png,40,2,35
/content/Processed/40/00040_00008_00025.png,40,32,19
/content/Processed/40/00040_00011_00025.png,40,2,24
/content/Processed/40/00040_00010_00010.png,40,25,31
/content/Processed/40/00040_00003_00008.png,40,29,38
/content/Processed/40/00040_00003_00014.png,40,29,38
/content/Processed/40/00040_00000_00005.png,40,25,2
/content/Processed/40/00040_00007_00011.png,40,24,37
/content/Processed/40/00040_00005_00021.png,40,23,24
/content/Processed/40/00040_00011_00008.png,40,2,36
/content/Processed/40/00040_00005_00024.png,40,23,11
/content/Processed/40/00040_00007_00015.png,40,18,1
/content/Processed/40/00040_00008_00022.png,40,32,19
/content/Processed/40/00040_00000_00003.png,40,11,31
/content/Processed/40/00040_00008_00016.png,40,32,36
/content/Processed/40/00040_00002_00021.png,40,29,38
/content/Processed/40/00040_00008_00015.png,40,38,36
/content/Processed/40/00040_00007_00014.png,40,24,1
/content/Processed/40/00040_00003_00001.png,40,29,38
/content/Processed/40/00040_00002_00009.png,40,29,37
/content/Processed/40/00040_00007_00003.png,40,24,9
/content/Processed/40/00040_00010_00022.png,40,2,11
/content/Processed/40/00040_00000_00007.png,40,25,15
/content/Processed/40/00040_00011_00024.png,40,2,24
/content/Processed/40/00040_00000_00018.png,40,18,18
/content/Processed/40/00040_00011_00018.png,40,2,35
/content/Processed/40/00040_00009_00012.png,40,24,7
/content/Processed/40/00040_00004_00013.png,40,29,15
/content/Processed/40/00040_00003_00028.png,40,29,38
/content/Processed/40/00040_00008_00003.png,40,25,28
/content/Processed/40/00040_00008_00014.png,40,25,11
/content/Processed/40/00040_00009_00026.png,40,29,7
/content/Processed/40/00040_00010_00020.png,40,25,27
/content/Processed/40/00040_00003_00006.png,40,29,38
/content/Processed/40/00040_00001_00004.png,40,24,7
/content/Processed/40/00040_00009_00009.png,40,24,7
/content/Processed/40/00040_00011_00006.png,40,25,36
/content/Processed/40/00040_00001_00006.png,40,24,7
/content/Processed/40/00040_00006_00025.png,40,2,24
/content/Processed/40/00040_00000_00029.png,40,18,9
/content/Processed/40/00040_00002_00017.png,40,29,38
/content/Processed/40/00040_00011_00019.png,40,2,24
/content/Processed/40/00040_00001_00022.png,40,29,7
/content/Processed/40/00040_00004_00008.png,40,29,38
/content/Processed/40/00040_00007_00002.png,40,24,9
/content/Processed/40/00040_00009_00010.png,40,24,37
/content/Processed/40/00040_00004_00017.png,40,18,15
/content/Processed/40/00040_00007_00027.png,40,2,24
/content/Processed/40/00040_00002_00025.png,40,38,15
/content/Processed/40/00040_00001_00025.png,40,29,7
/content/Processed/40/00040_00001_00027.png,40,38,7
/content/Processed/40/00040_00007_00029.png,40,16,36
/content/Processed/40/00040_00000_00021.png,40,18,5
/content/Processed/40/00040_00007_00012.png,40,24,1
/content/Processed/40/00040_00004_00022.png,40,18,15
/content/Processed/40/00040_00004_00026.png,40,23,24
/content/Processed/40/00040_00003_00012.png,40,29,38
/content/Processed/40/00040_00006_00013.png,40,26,6
/content/Processed/40/00040_00006_00023.png,40,2,39
/content/Processed/40/00040_00010_00012.png,40,25,31
/content/Processed/40/00040_00000_00006.png,40,25,2
/content/Processed/40/00040_00007_00024.png,40,2,24
/content/Processed/40/00040_00008_00026.png,40,32,28
/content/Processed/40/00040_00006_00027.png,40,2,40
/content/Processed/40/00040_00008_00024.png,40,32,19
/content/Processed/40/00040_00005_00026.png,40,23,24
/content/Processed/40/00040_00001_00007.png,40,24,7
/content/Processed/40/00040_00002_00027.png,40,38,15
/content/Processed/40/00040_00001_00016.png,40,29,7
/content/Processed/40/00040_00004_00001.png,40,29,38
/content/Processed/40/00040_00009_00020.png,40,29,7
/content/Processed/40/00040_00005_00011.png,40,23,24
/content/Processed/40/00040_00005_00000.png,40,23,39
/content/Processed/40/00040_00006_00009.png,40,25,36
/content/Processed/40/00040_00007_00005.png,40,24,9
/content/Processed/40/00040_00007_00018.png,40,2,24
/content/Processed/40/00040_00010_00006.png,40,25,31
/content/Processed/40/00040_00006_00028.png,40,2,24
/content/Processed/40/00040_00008_00020.png,40,32,3
/content/Processed/40/00040_00002_00007.png,40,24,37
/content/Processed/40/00040_00000_00017.png,40,18,2
/content/Processed/40/00040_00011_00029.png,40,2,24
/content/Processed/40/00040_00003_00026.png,40,29,38
/content/Processed/40/00040_00010_00023.png,40,2,11
/content/Processed/40/00040_00002_00002.png,40,24,1
/content/Processed/40/00040_00011_00013.png,40,2,24
/content/Processed/40/00040_00011_00012.png,40,2,40
/content/Processed/40/00040_00002_00004.png,40,24,1
/content/Processed/40/00040_00004_00011.png,40,29,38
/content/Processed/40/00040_00009_00022.png,40,29,7
/content/Processed/40/00040_00006_00014.png,40,26,3
/content/Processed/40/00040_00011_00002.png,40,11,19
/content/Processed/40/00040_00006_00005.png,40,25,31
/content/Processed/40/00040_00009_00007.png,40,24,37
/content/Processed/40/00040_00009_00001.png,40,24,37
/content/Processed/40/00040_00010_00028.png,40,2,24
/content/Processed/40/00040_00000_00011.png,40,25,15
/content/Processed/40/00040_00005_00007.png,40,23,35
/content/Processed/40/00040_00005_00006.png,40,23,35
/content/Processed/40/00040_00010_00024.png,40,2,11
/content/Processed/40/00040_00010_00018.png,40,25,15
/content/Processed/40/00040_00006_00018.png,40,18,39
/content/Processed/40/00040_00005_00001.png,40,23,39
/content/Processed/40/00040_00004_00004.png,40,29,38
/content/Processed/40/00040_00003_00015.png,40,29,38
/content/Processed/40/00040_00009_00000.png,40,11,37
/content/Processed/40/00040_00001_00017.png,40,29,7
/content/Processed/40/00040_00001_00028.png,40,38,9
/content/Processed/40/00040_00006_00026.png,40,2,40
/content/Processed/40/00040_00010_00001.png,40,38,38
/content/Processed/40/00040_00001_00013.png,40,24,7
/content/Processed/40/00040_00003_00013.png,40,29,38
/content/Processed/40/00040_00006_00021.png,40,18,39
/content/Processed/40/00040_00002_00005.png,40,24,1
/content/Processed/40/00040_00005_00003.png,40,23,35
/content/Processed/40/00040_00006_00024.png,40,2,35
/content/Processed/40/00040_00000_00000.png,40,11,5
/content/Processed/40/00040_00010_00021.png,40,25,11
/content/Processed/40/00040_00005_00028.png,40,23,24
/content/Processed/40/00040_00000_00010.png,40,25,31
/content/Processed/40/00040_00000_00014.png,40,11,31
/content/Processed/40/00040_00011_00014.png,40,2,24
/content/Processed/40/00040_00009_00023.png,40,29,7
/content/Processed/40/00040_00007_00004.png,40,24,9
/content/Processed/40/00040_00011_00017.png,40,2,35
/content/Processed/40/00040_00010_00015.png,40,25,15
/content/Processed/40/00040_00002_00012.png,40,29,38
/content/Processed/40/00040_00002_00013.png,40,29,38
/content/Processed/40/00040_00004_00021.png,40,18,15
/content/Processed/40/00040_00008_00012.png,40,25,11
/content/Processed/40/00040_00003_00011.png,40,29,38
/content/Processed/40/00040_00000_00026.png,40,18,9
/content/Processed/40/00040_00002_00010.png,40,29,37
/content/Processed/40/00040_00001_00029.png,40,38,9
/content/Processed/40/00040_00007_00013.png,40,24,1
/content/Processed/40/00040_00006_00029.png,40,2,24
/content/Processed/40/00040_00001_00026.png,40,38,7
/content/Processed/40/00040_00000_00016.png,40,18,2
/content/Processed/40/00040_00010_00014.png,40,25,15
/content/Processed/40/00040_00006_00000.png,40,11,11
/content/Processed/40/00040_00008_00000.png,40,25,31
/content/Processed/40/00040_00000_00002.png,40,25,31
/content/Processed/40/00040_00010_00019.png,40,25,27
/content/Processed/40/00040_00006_00011.png,40,25,6
/content/Processed/40/00040_00011_00016.png,40,2,35
/content/Processed/40/00040_00003_00021.png,40,29,38
/content/Processed/40/00040_00002_00000.png,40,24,1
/content/Processed/40/00040_00005_00015.png,40,23,3
/content/Processed/40/00040_00006_00017.png,40,18,3
/content/Processed/40/00040_00011_00000.png,40,25,11
